,DateTime,Close,High,Low,Volume,Bid Price,Ask Price
41,2023-02-02 09:41:00,146.99,146.99,146.99,0,147.0,147.0
42,2023-02-02 09:42:00,146.99,146.99,146.99,0,147.04,147.04
43,2023-02-02 09:43:00,146.99,146.99,146.99,120,147.0,147.0
44,2023-02-02 09:44:00,146.99,146.99,146.99,0,147.0,147.0
45,2023-02-02 09:45:00,146.99,146.99,146.99,0,146.98,146.98
46,2023-02-02 09:46:00,146.99,146.99,146.99,0,146.96,146.96
47,2023-02-02 09:47:00,146.99,146.99,146.99,0,147.0,147.0
48,2023-02-02 09:48:00,146.99,146.99,146.99,0,146.99,146.99
49,2023-02-02 09:49:00,146.99,146.99,146.99,0,146.99,146.99
50,2023-02-02 09:50:00,146.99,146.99,146.99,0,147.0,147.0
51,2023-02-02 09:51:00,146.99,146.99,146.99,0,147.0,147.0
52,2023-02-02 09:52:00,146.99,146.99,146.99,0,146.99,146.99
53,2023-02-02 09:53:00,146.99,146.99,146.99,0,147.0,147.0
54,2023-02-02 09:54:00,146.99,146.99,146.99,0,146.96,146.96
55,2023-02-02 09:55:00,146.99,146.99,146.99,0,146.98,146.98
56,2023-02-02 09:56:00,146.98,146.98,146.98,492,146.99,146.99
57,2023-02-02 09:57:00,146.98,146.98,146.98,0,146.95,146.95
58,2023-02-02 09:58:00,146.98,146.98,146.98,0,146.93,146.93
59,2023-02-02 09:59:00,146.98,146.98,146.98,0,146.97,146.97
60,2023-02-02 10:00:00,146.98,146.98,146.98,0,146.99,146.99
61,2023-02-02 10:01:00,146.98,146.98,146.98,0,146.99,146.99
62,2023-02-02 10:02:00,146.98,146.98,146.98,0,146.99,146.99
63,2023-02-02 10:03:00,146.99,146.99,146.99,313,147.0,147.0
64,2023-02-02 10:04:00,147.04,147.04,147.0,1872,147.05,147.05
65,2023-02-02 10:05:00,147.0,147.0,147.0,100,147.1,147.1
66,2023-02-02 10:06:00,147.1,147.1,147.1,200,147.1,147.1
67,2023-02-02 10:07:00,147.1,147.1,147.1,100,147.1,147.1
68,2023-02-02 10:08:00,147.1,147.1,147.1,118,147.2,147.2
69,2023-02-02 10:09:00,147.1,147.1,147.1,0,147.2,147.2
70,2023-02-02 10:10:00,147.1,147.1,147.1,0,147.2,147.2
71,2023-02-02 10:11:00,147.1,147.1,147.1,0,147.15,147.15
72,2023-02-02 10:12:00,147.1,147.1,147.1,143,147.2,147.2
